,Job Title,Company,Location,Salary,Job Description,Post Date,Extract Date
129,Accreditation Data Analyst (Part-Time),Iona College,"New Rochelle, NY 10801",Estimated $46.8K - $59.2K a year,"The position will be on a 3 year contract.
Assist with the completion of the accreditation annual report that has extensive data and reporting associated with…",Posted30+ days ago,2022-05-05
130,Senior Data Analyst,Rochester Institute of Technology,"Rochester, NY 14623",Estimated $96.6K - $122K a year,"5+ years of professional data analytics experience.
Demonstrated experience in querying, cleaning and transforming large data sets.",Posted9 days ago,2022-05-05
131,Data/Reporting Analyst,Change Healthcare,"New York, NY",N/A,"2 years of data analytics experience.
Partners with development and data management roles to identify and capture data required from internal and external…",Posted30+ days ago,2022-05-05
132,"Senior Risk Data Analyst, Trust and Safety",Google,"New York, NY (Chelsea area)",N/A,"3 years of experience in data analysis, working with databases, and querying (e.g., SQL, MySQL, MapReduce, Hadoop).",Posted30+ days ago,2022-05-05
133,Sr Qualitative Data Analyst,Columbia University Medical Center,"Hybrid remote in New York, NY 10032",N/A,"Assist in the analysis of qualitative data 50%.
Write-up of data analysis findings 30%.
Assist in the preparation of research manuscripts 5%.",Posted27 days ago,2022-05-05
134,new,Weill Cornell Medicine,"New York, NY+1 location",N/A,"Engages in data cleaning and data validation.
Performs data cleaning and data management in R, SAS or Stata (or alternative language) to prepare datasets for…",Posted2 days ago,2022-05-05
135,new,Morgan Stanley,"New York, NY+5 locations",N/A,"Analysis & modeling: Connect client data to business, industry and economic performance data to generate relevant, actionable insights and make strategic and…",Posted7 days ago,2022-05-05
136,Strategic Analytics Analyst,"Herman Miller, Inc.","Remote in New York, NY 10036",Estimated $65.5K - $82.9K a year,"Primarily leverage data from within our data warehouse, but supplement it with additional data gathering and cleanup when required.",Posted30+ days ago,2022-05-05
137,Sr. Data Analyst,"Syracuse Community Health Center, Inc.","Syracuse, NY 13202 (Southwest area)",Estimated $73.9K - $93.5K a year,"They will function as the subject matter expert on data governance and integrity, as well as organizational data stores.",Posted9 days ago,2022-05-05
138,"Associate Analyst, Data Analytics",CMI Media Group,"New York, NY 10019 (Midtown area)",Estimated $62.5K - $79.1K a year,"Utilize data visualization tools to analyze and compare multiple data sets.
Track incoming and outcoming data transfers, following established data security…",Posted30+ days ago,2022-05-05
139,"Sales Specialist, Data Analytics, Small and Medium-sized Bus...",Google,"New York, NY (Chelsea area)",N/A,"Passion for data and how customers can get value out of data insights.
Bachelor's degree or equivalent practical experience.",Posted23 days ago,2022-05-05
140,Data Analyst IV - Remote,Centene Corporation,"Remote in New York, NY",N/A,"Model data using MS Excel, Access, SQL, and/or other data ware house analytical tools.
Provide advanced analytical support for business operations in all or…",Posted16 days ago,2022-05-05
141,CRM Data Analyst,Bard College,"Annandale-on-Hudson, NY 12504",Estimated $58.9K - $74.5K a year,"Execution of data imports for recruitment event registrations and lead sources according to source formats.
Great organizational and interpersonal skills with…",Posted8 days ago,2022-05-05
142,Data Content Analyst,Intercontinental Exchange,"New York, NY 10022 (Turtle Bay area)",N/A,"Experience as a Data Content Analyst or experience within reference data and data analytics.
Identify potential new and enhanced reliable sources that can be…",Posted20 days ago,2022-05-05
143,new,Dow Jones,"New York, NY 10176 (Murray Hill area)",N/A,"Develop data visualizations to monitor pricing KPI and inventory trends.
Strong data visualization skills in Excel, Tableau and Data Studio.",Posted7 days ago,2022-05-05
144,Business Intelligence (BI) Analyst,Morgan Stanley,"New York, NY",N/A,"Deft navigation of data challenges: procurement, cleaning, transforming, and ingesting.
Work alongside a global squad of data and analytics experts, operating…",Posted30+ days ago,2022-05-05
145,Senior Data Analyst,Unqork,"Remote in New York, NY",Estimated $98.8K - $125K a year,"Assist in furthering a data driven culture within the company.
Communicate and present data driven insights to the product and engineering peers.",Posted15 days ago,2022-05-05
146,Associate Business Analyst,Paramount,"New York, NY 10019 (Midtown area)+1 location",N/A,"Monitor and govern the data, ensuring data quality and accuracy.
You will be part of a team charged with enabling data-centric decision making via reporting…",Posted21 days ago,2022-05-05
147,Senior Data Analyst II,Buoy Health,"Remote in New York, NY",Estimated $86.4K - $109K a year,"3-5 years of data analytics experience.
Motivated to tell stories through compelling data points and visualizations.
Bonus points if you have:",Posted30 days ago,2022-05-05
148,"Analyst, Revenue Intelligence",AT&T,"New York, NY",N/A,"2-3 years of experience in digital advertising, yield management, data analysis, and/or programmatic monetization.
Experience with Python, SQL, API’s.",Posted30+ days ago,2022-05-05
149,OHS Business Analyst,Metropolitan Transportation Authority,"Manhattan, NY",N/A,"Bachelor’s degree in Business, Computer Information Systems, or a related field or an equivalent combination of education from an accredited college and…",Posted30+ days ago,2022-05-05
150,SAS Data Analyst,The Avon Company,"New York, NY 10006 (Financial District area)",N/A,"3-5 progressive years of experience in SAS: Base SAS, Macro Language and ODS graphics are key desired competencies and experience in SQ.",Posted30+ days ago,2022-05-05
151,"Sr Data Analyst, AMERICAS",Smart AdServer,"New York, NY 10001 (Chelsea area)+1 location",Estimated $86K - $109K a year,"Thanks to its holistic ad monetization platform (Adserver/SSP/Buyer Tools/DSP), brands can achieve greater efficiency through their advertising spend and…",Posted30+ days ago,2022-05-05
152,new,Wework,"New York, NY",N/A,"Explore source system data, and collaborate with data engineers to define new data models.
As a Data Analyst at WeWork, you will collaborate with other analysts…",Posted2 days ago,2022-05-05
153,Data Analyst,National Black Leadership Commission on AIDS,"New York, NY 10027 (Harlem area)",Estimated $63.7K - $80.7K a year,"Support data collection and management.
Relevant experience in public health data analysis.
Assist with development of survey instruments and assessments for…",Posted20 days ago,2022-05-05
154,Technical Business Analyst,Noodle,"Remote in New York, NY 10003",Estimated $95K - $120K a year,"3-5 years of experience analyzing processes and supporting teams to scale.
Provide triage and technical support in response to data discrepancy reports by…",Posted30+ days ago,2022-05-05
155,Claims Data Analyst (R318),Sompo International,"New York, NY 10019 (Midtown area)",N/A,"3+ years’ experience in data analysis, data mining, or predictive modeling.
Gather and present data re monthly and quarterly metrics.",Posted30+ days ago,2022-05-05
156,Marketing Data Analyst,Veeva Systems,"New York, NY+1 location",N/A,"Develop insights using advanced data analysis techniques, predictive modeling, and data visualization.
Use data to make patient behavior discoveries.",Posted30+ days ago,2022-05-05
157,Data Analyst,Dow Jones,"New York, NY 10176 (Murray Hill area)+2 locations",N/A,"Be stewards of our data governance and data privacy requirements; erring on validation with key stakeholders first to ensure accuracy of data is provided,…",Posted30+ days ago,2022-05-05
158,Data Analyst,Haymarket Media Group,"Hybrid remote in New York, NY",Estimated $62.9K - $79.7K a year,"Use data visualization tools to provide actionable data for the business.
Strong analytical skills with the ability to collect, organize, analyze, and…",Posted30+ days ago,2022-05-05
159,"Associate, Data & Technology, Managed Detection and Response...",Ankura,"Remote in New York, NY",Estimated $70.6K - $89.4K a year,This analyst position will be assigned to the Security Operations Center (SOC) team in the US where analysts actively review alerts and reported behaviors from…,Posted15 days ago,2022-05-05
160,new,NYC Careers,"Queens, NY 11101+8 locations",N/A,Excellent analytical skills and reasoning; strong written and oral communication skills with a record of peer-reviewed manuscripts and oral presentations;…,Posted6 days ago,2022-05-05
161,Data Analyst,Nascentia Health,"Syracuse, NY 13204 (Westside area)",Estimated $56K - $71K a year,"Assesses and validates vital data used by the organization to ensure data integrity.
Experience in data analytics; healthcare preferred.",Posted20 days ago,2022-05-05
162,Data Analyst II,1199SEIU Benefit and Pension Funds,"New York, NY",Estimated $68.4K - $86.6K a year,"Create data comparison analysis, reconciliation, review, and monitor systematic data reports to ensure the quality and integrity of the eligibility/enrollment…",Posted30+ days ago,2022-05-05
163,Senior Data Analyst,Unqork,"Remote in New York, NY",Estimated $98.8K - $125K a year,"Assist in furthering a data driven culture within the company.
Communicate and present data driven insights to the product and engineering peers.",Posted15 days ago,2022-05-05
164,new,CreativeDrive,"New York, NY",Estimated $54.5K - $69.1K a year,"Reconcile lists with system data and images.
Organize and locate merchandise according to data in system.
Track job progress through data in file management…",Posted5 days ago,2022-05-05
165,new,The Legal Aid Society,"New York, NY 10038 (Financial District area)",Estimated $96.4K - $122K a year,Use understanding of the Law Manager database structure and data flow to help business users and management with the data analysis.,Posted1 day ago,2022-05-05
